Genome,GeneID,CopyNumber
TCI837,pyrH,1
TCI837,tsf,1
TCI837,rpsB,1
TCI837,yjjG,1
TCI837,yfiC,1
TCI837,plsC,1
TCI837,lexA,1
TCI837,mvaS,1
TCI837,xerC_4,1
TCI837,apt,1
TCI837,rnz,1
TCI837,obg,1
TCI837,glcR_2,1
TCI837,lacC,1
TCI837,fruA_1,1
TCI837,cpdA_1,1
TCI837,wbnH,1
TCI837,wecA,1
TCI837,wbgU,1
TCI837,galE_2,1
TCI837,ywqE,1
TCI837,ywqD,1
TCI837,uvrC,1
TCI837,artM_2,1
TCI837,mltF_2,1
TCI837,engB,1
TCI837,clpX,1
TCI837,tig,1
TCI837,tuf,1
TCI837,rnj2,1
TCI837,dapA_1,1
TCI837,sbnD_1,1
TCI837,rpsO,1
TCI837,rpsT,1
TCI837,yqeN,1
TCI837,comEC,1
TCI837,tadA_2,1
TCI837,comEA,1
TCI837,ylbL,1
TCI837,coaD,1
TCI837,rsmD,1
TCI837,pycA,1
TCI837,ftsW,1
TCI837,typA,1
TCI837,suhB,1
TCI837,ldh_2,1
TCI837,pdhD,1
TCI837,pdhC,1
TCI837,pdhB,1
TCI837,pdhA,1
TCI837,def,1
TCI837,rnjA,1
TCI837,ytlR,1
TCI837,prs_2,1
TCI837,recD2,1
TCI837,pspA_1,1
TCI837,ktrA,1
TCI837,ntpJ,1
TCI837,mnmA,1
TCI837,iscS_1,1
TCI837,mtnN,1
TCI837,act_1,1
TCI837,dapF,1
TCI837,ileS,1
TCI837,gpsB_2,1
TCI837,sepF,1
TCI837,ftsZ,1
TCI837,ftsA,1
TCI837,divIB,1
TCI837,murG,1
TCI837,murD,1
TCI837,mraY,1
TCI837,pbpB,1
TCI837,ftsL_1,1
TCI837,rsmH,1
TCI837,mraZ,1
TCI837,spoIIIE,1
TCI837,trmL,1
TCI837,brnQ_1,1
TCI837,rlmA,1
TCI837,rpsN2,1
TCI837,pgl,1
TCI837,cutC_1,1
TCI837,rluD_2,1
TCI837,nadK,1
TCI837,yjbM,1
TCI837,pepF1,1
TCI837,mecA,1
TCI837,spxA_3,1
TCI837,hmoB,1
TCI837,yugI,1
TCI837,dedA_2,1
TCI837,yutF,1
TCI837,mggB,1
TCI837,cycA_2,1
TCI837,ackA_1,1
TCI837,comGA,1
TCI837,rbsK,1
TCI837,ccpA_1,1
TCI837,pepQ,1
TCI837,ykuT,1
TCI837,dapH,1
TCI837,ykuL,1
TCI837,murI,1
TCI837,trxA_1,1
TCI837,mutS2,1
TCI837,zapA,1
TCI837,yrrK,1
TCI837,alaS,1
TCI837,cshB,1
TCI837,nrnA_2,1
TCI837,dinB_1,1
TCI837,tgt,1
TCI837,queA,1
TCI837,ruvB,1
TCI837,ruvA,1
TCI837,mutL,1
TCI837,mutS,1
TCI837,ymdB_1,1
TCI837,rny,1
TCI837,recA,1
TCI837,cinA,1
TCI837,pgsA,1
TCI837,yclM,1
TCI837,glnH_2,1
TCI837,glnQ_2,1
TCI837,artQ,1
TCI837,minD,1
TCI837,minC,1
TCI837,mreC,1
TCI837,mreB,1
TCI837,fpgS,1
TCI837,valS,1
TCI837,tpx,1
TCI837,gshAB_1,1
TCI837,thiI,1
TCI837,iscS_2,1
TCI837,ezrA,1
TCI837,msrC,1
TCI837,rpsD,1
TCI837,sdpR,1
TCI837,gshAB_2,1
TCI837,ddl,1
TCI837,metQ,1
TCI837,metP_2,1
TCI837,metN2_1,1
TCI837,gcvH_1,1
TCI837,rodA,1
TCI837,mbl,1
TCI837,ydaF_1,1
TCI837,murA1,1
TCI837,atpC,1
TCI837,atpD,1
TCI837,atpG,1
TCI837,atpA,1
TCI837,atpH,1
TCI837,atpF,1
TCI837,atpE,1
TCI837,atpB,1
TCI837,pyrP,1
TCI837,upp,1
TCI837,glyA,1
TCI837,ywlC,1
TCI837,prmC,1
TCI837,prfA,1
TCI837,tdk,1
TCI837,murT,1
TCI837,gatD,1
TCI837,gmuF,1
TCI837,yfeW_1,1
TCI837,ilvE,1
TCI837,smc_6,1
TCI837,bmrA,1
TCI837,tagE,1
TCI837,macB_2,1
TCI837,pgi,1
TCI837,glcU_1,1
TCI837,rlmI,1
TCI837,sasA_2,1
TCI837,srrA_1,1
TCI837,yicL_2,1
TCI837,ssrA,1
TCI837,naiP,1
TCI837,ykfC,1
TCI837,lrpC,1
TCI837,yheS_2,1
TCI837,ptsG,1
TCI837,panE_1,1
TCI837,degV_2,1
TCI837,metAA,1
TCI837,cmpD,1
TCI837,npr_2,1
TCI837,glxR,1
TCI837,maa_1,1
TCI837,hisC,1
TCI837,hisE,1
TCI837,hisI,1
TCI837,hisF,1
TCI837,hisA,1
TCI837,hisH,1
TCI837,hisB,1
TCI837,hisD,1
TCI837,hisG,1
TCI837,hisZ,1
TCI837,hisK,1
TCI837,asd,1
TCI837,yxeI_1,1
TCI837,ydgH,1
TCI837,ltaS1_2,1
TCI837,yumC,1
TCI837,yodC_1,1
TCI837,rihB,1
TCI837,rnhA_2,1
TCI837,glcU_2,1
TCI837,nanK_1,1
TCI837,bssD,1
TCI837,srlR,1
TCI837,cutC_2,1
TCI837,sorC_2,1
TCI837,fsaA,1
TCI837,ccpB,1
TCI837,iolU_3,1
TCI837,yhhX,1
TCI837,nhaK_2,1
TCI837,dxs,1
TCI837,rutB_2,1
TCI837,ytrB_2,1
TCI837,pox5_4,1
TCI837,ytpP,1
TCI837,metI_1,1
TCI837,lplJ_1,1
TCI837,manZ_2,1
TCI837,agaC,1
TCI837,manX_4,1
TCI837,gamR,1
TCI837,pglH,1
TCI837,xpkA_1,1
TCI837,gmuR_1,1
TCI837,ybaK,1
TCI837,yedJ,1
TCI837,agrA_2,1
TCI837,cueR,1
TCI837,zwf,1
TCI837,gabR,1
TCI837,dapX_3,1
TCI837,dapA_2,1
TCI837,yfcA_1,1
TCI837,oxyR_3,1
TCI837,yhfK,1
TCI837,addA,1
TCI837,addB,1
TCI837,pyrE_2,1
TCI837,pyrF,1
TCI837,pyrDB,1
TCI837,carB_2,1
TCI837,carA_2,1
TCI837,pyrC,1
TCI837,pyrB,1
TCI837,pyrR_2,1
TCI837,pucR,1
TCI837,pbuG_2,1
TCI837,icaA,1
TCI837,purD,1
TCI837,purH,1
TCI837,purN,1
TCI837,purM,1
TCI837,purF,1
TCI837,purL,1
TCI837,purQ,1
TCI837,purS,1
TCI837,purC,1
TCI837,purK_2,1
TCI837,purE,1
TCI837,urdA_3,1
TCI837,lplJ_2,1
TCI837,cah,1
TCI837,ansA,1
TCI837,bceA,1
TCI837,btuD_4,1
TCI837,patB_1,1
TCI837,bbmA,1
TCI837,thrC,1
TCI837,yidA_2,1
TCI837,maa_2,1
TCI837,act_2,1
TCI837,hit_2,1
TCI837,bacC_1,1
TCI837,eis,1
TCI837,entS,1
TCI837,nadR,1
TCI837,pncB,1
TCI837,lnrL,1
TCI837,dsdA,1
TCI837,bglA_1,1
TCI837,bglA_2,1
TCI837,ptcA,1
TCI837,ptcB_1,1
TCI837,yydK_1,1
TCI837,epsH,1
TCI837,pspB,1
TCI837,ycsE,1
TCI837,panE_2,1
TCI837,yicL_3,1
TCI837,hpr,1
TCI837,aroD_1,1
TCI837,ycaM,1
TCI837,morA,1
TCI837,hmpT,1
TCI837,tyrS,1
TCI837,ydfK_2,1
TCI837,gltT,1
TCI837,yagU,1
TCI837,hrtA,1
TCI837,rihA,1
TCI837,napA_1,1
TCI837,aspA,1
TCI837,emrB_2,1
TCI837,ydaF_2,1
TCI837,cysL_1,1
TCI837,gtfA_4,1
TCI837,gtfA_5,1
TCI837,adaB,1
TCI837,yhaP,1
TCI837,dapE_2,1
TCI837,nth_1,1
TCI837,maa_3,1
TCI837,spsB_1,1
TCI837,spsB_2,1
TCI837,gpmA_4,1
TCI837,benM,1
TCI837,adh,1
TCI837,maa_4,1
TCI837,yfnB,1
TCI837,patB_2,1
TCI837,yajO,1
TCI837,yheH,1
TCI837,yheI_1,1
TCI837,ribZ_2,1
TCI837,smc_7,1
TCI837,ybiT_2,1
TCI837,ybiV_2,1
TCI837,uvrA_3,1
TCI837,fpaP_2,1
TCI837,puuP,1
TCI837,gmuR_2,1
TCI837,nrdG,1
TCI837,nrdD,1
TCI837,def1,1
TCI837,apbE_2,1
TCI837,dus_1,1
TCI837,oxyR_4,1
TCI837,lpdC,1
TCI837,menH_1,1
TCI837,yicL_4,1
TCI837,bglK_2,1
TCI837,lmrA,1
TCI837,yodC_2,1
TCI837,glcB,1
TCI837,yxdL,1
TCI837,livF,1
TCI837,lptB,1
TCI837,livH,1
TCI837,braC,1
TCI837,mntH_2,1
TCI837,czrA,1
TCI837,macB_3,1
TCI837,ptcB_2,1
TCI837,gmuC_2,1
TCI837,bglC,1
TCI837,mtsA,1
TCI837,dinB_2,1
TCI837,yghA,1
TCI837,yjeM,1
TCI837,dhaT,1
TCI837,xylB_2,1
TCI837,copA,1
TCI837,rhaR_2,1
TCI837,tdh_1,1
TCI837,ytcD,1
TCI837,ydhP,1
TCI837,yciB_2,1
TCI837,asnB_2,1
TCI837,agrA_3,1
TCI837,gabD1,1
TCI837,hxlR_1,1
TCI837,ydhF_1,1
TCI837,farB_1,1
TCI837,yfiY,1
TCI837,yusV,1
TCI837,feuB,1
TCI837,feuC,1
TCI837,lepA_2,1
TCI837,nhaK_3,1
TCI837,nudC,1
TCI837,dps,1
TCI837,yydK_2,1
TCI837,bglA_3,1
TCI837,licC_1,1
TCI837,ydeA,1
TCI837,hxlR_2,1
TCI837,yjmC_2,1
TCI837,yciB_3,1
TCI837,htpG,1
TCI837,xerC_5,1
TCI837,gpmA_5,1
TCI837,nanK_2,1
TCI837,cfa_2,1
TCI837,ywnH,1
TCI837,dacA_2,1
TCI837,sasA_3,1
TCI837,srrA_2,1
TCI837,prsA_2,1
TCI837,IMPDH,1
TCI837,ychF,1
TCI837,spo0J,1
TCI837,soj,1
TCI837,noc,1
TCI837,rsmG,1
TCI837,nupG,1
TCI837,cmpR,1
TCI837,lysN,1
TCI837,tcyB,1
TCI837,tcyC,1
TCI837,bglF_3,1
TCI837,malL_1,1
TCI837,rbsR_1,1
TCI837,fetB,1
TCI837,fetA,1
TCI837,rlmCD,1
TCI837,bglF_4,1
TCI837,gltC_2,1
TCI837,qorB_1,1
TCI837,gmuE_1,1
TCI837,mngB_1,1
TCI837,fruA_2,1
TCI837,manP_1,1
TCI837,fruA_3,1
TCI837,licR,1
TCI837,qorB_2,1
TCI837,nth_2,1
TCI837,urdA_4,1
TCI837,perR,1
TCI837,cpdA_2,1
TCI837,lrgA,1
TCI837,lrgB,1
TCI837,crtN,1
TCI837,crtM,1
TCI837,menH_2,1
TCI837,garK,1
TCI837,garB_3,1
TCI837,purB,1
TCI837,purA,1
TCI837,guaC,1
TCI837,iphP,1
TCI837,clsA,1
TCI837,yhdG_4,1
TCI837,kup_1,1
TCI837,mneS_2,1
TCI837,metE_2,1
TCI837,nepB,1
TCI837,qacC,1
TCI837,ziaR,1
TCI837,czcD,1
TCI837,tag_1,1
TCI837,folC,1
TCI837,folE,1
TCI837,folK,1
TCI837,folB,1
TCI837,psaA_2,1
TCI837,ribZ_3,1
TCI837,yfeW_2,1
TCI837,pflB,1
TCI837,pflA,1
TCI837,sufT_2,1
TCI837,ydhF_2,1
TCI837,betL,1
TCI837,zosA,1
TCI837,adeC,1
TCI837,nhaC_1,1
TCI837,serP2,1
TCI837,ypjQ,1
TCI837,azoB,1
TCI837,spxA_4,1
TCI837,mutY,1
TCI837,elaA_2,1
TCI837,yicL_5,1
TCI837,yxeI_2,1
TCI837,copB,1
TCI837,copY,1
TCI837,farB_2,1
TCI837,pucI,1
TCI837,sbnD_2,1
TCI837,menH_3,1
TCI837,yfkN,1
TCI837,uppP,1
TCI837,ymdB_2,1
TCI837,ypuA,1
TCI837,rhaR_3,1
TCI837,pckA,1
TCI837,gadB,1
TCI837,menG,1
TCI837,ydcF,1
TCI837,cadA,1
TCI837,gla,1
TCI837,trxA_2,1
TCI837,fnr_2,1
TCI837,pepO,1
TCI837,nox_5,1
TCI837,aqpZ2,1
TCI837,ubiB,1
TCI837,brnQ_2,1
TCI837,lacS_1,1
TCI837,ganA,1
TCI837,lacR,1
TCI837,csbC_1,1
TCI837,rhaS_2,1
TCI837,vbhT,1
TCI837,melR_1,1
TCI837,galT,1
TCI837,galE_3,1
TCI837,galK_2,1
TCI837,lacL,1
TCI837,lacM_1,1
TCI837,lacM_2,1
TCI837,melA_1,1
TCI837,lacS_2,1
TCI837,melR_2,1
TCI837,gpr_1,1
TCI837,thi4,1
TCI837,apbE_3,1
TCI837,aroD_2,1
TCI837,aroE_2,1
TCI837,gltC_3,1
TCI837,ydiM_1,1
TCI837,aroE_3,1
TCI837,aroE_4,1
TCI837,bacC_2,1
TCI837,gltC_4,1
TCI837,ydiM_2,1
TCI837,licC_2,1
TCI837,murQ_1,1
TCI837,bglH_3,1
TCI837,bglF_5,1
TCI837,licT_2,1
TCI837,malY,1
TCI837,manP_2,1
TCI837,fruA_4,1
TCI837,crr_1,1
TCI837,ybbH,1
TCI837,murQ_2,1
TCI837,bglH_4,1
TCI837,bglH_5,1
TCI837,bglF_6,1
TCI837,licT_3,1
TCI837,treP,1
TCI837,ccpA_2,1
TCI837,cbh,1
TCI837,tkt_2,1
TCI837,tal,1
TCI837,ulaA_2,1
TCI837,ulaC_2,1
TCI837,gatC_2,1
TCI837,gatB_2,1
TCI837,glpR,1
TCI837,xpkA_2,1
TCI837,yueI_1,1
TCI837,maa_5,1
TCI837,araA,1
TCI837,araD,1
TCI837,xylB_3,1
TCI837,xylT,1
TCI837,araR_1,1
TCI837,murR_1,1
TCI837,yueI_2,1
TCI837,sglT,1
TCI837,gerN,1
TCI837,glkA,1
TCI837,nanA,1
TCI837,nanE,1
TCI837,andAa,1
TCI837,folT_1,1
TCI837,katA,1
TCI837,spxA_5,1
TCI837,agrA_4,1
TCI837,agrB,1
TCI837,clpC_2,1
TCI837,hmo,1
TCI837,pox5_5,1
TCI837,ywnA_1,1
TCI837,pox5_6,1
TCI837,yueI_3,1
TCI837,rhaD,1
TCI837,rhaA,1
TCI837,rhaM,1
TCI837,rhaB,1
TCI837,csbC_2,1
TCI837,rhaS_3,1
TCI837,ydjF,1
TCI837,otnC,1
TCI837,crr_2,1
TCI837,glvR_2,1
TCI837,malP_2,1
TCI837,simA_1,1
TCI837,pgmB,1
TCI837,malP_3,1
TCI837,simA_2,1
TCI837,ccpA_3,1
TCI837,malL_2,1
TCI837,gmuD,1
TCI837,bglK_3,1
TCI837,mngB_2,1
TCI837,araR_2,1
TCI837,msmX_2,1
TCI837,gmuE_2,1
TCI837,rhaR_4,1
TCI837,malL_3,1
TCI837,araQ_2,1
TCI837,yteP,1
TCI837,rhaS_4,1
TCI837,yheI_2,1
TCI837,araR_3,1
TCI837,lrp,1
TCI837,srlB,1
TCI837,srlE,1
TCI837,srlA,1
TCI837,bacC_3,1
TCI837,glcU_3,1
TCI837,rbsD,1
TCI837,rbsK/rbiA,1
TCI837,rbsR_2,1
TCI837,adhE_1,1
TCI837,padC,1
TCI837,mhpD,1
TCI837,degV_3,1
TCI837,pepE_2,1
TCI837,spsB_3,1
TCI837,mnmG,1
TCI837,mnmE,1
TCI837,hutI,1
TCI837,oppA_2,1
TCI837,misCA,1
TCI837,rnpA,1
TCI837,dnaA,1
TCI837,dnaN,1
TCI837,recF,1
TCI837,gyrB,1
TCI837,gyrA,1
TCI837,rpsF,1
TCI837,ssbA,1
TCI837,rpsR,1
TCI837,gdpP,1
TCI837,rplI,1
TCI837,dnaC,1
TCI837,mdtG,1
TCI837,proB,1
TCI837,proA,1
TCI837,oppA_3,1
TCI837,glgB,1
TCI837,glgC,1
TCI837,glgD,1
TCI837,glgA,1
TCI837,glgP,1
TCI837,apu,1
TCI837,yvdM,1
TCI837,trePP,1
TCI837,cspL_1,1
TCI837,xerC_6,1
TCI837,cspL_2,1
TCI837,walR,1
TCI837,walK,1
TCI837,yycI,1
TCI837,yycJ,1
TCI837,htrA,1
TCI837,rlmH,1
TCI837,yfcA_2,1
TCI837,nfnB,1
TCI837,yflS_3,1
TCI837,cysL_2,1
TCI837,hcaB_1,1
TCI837,adc,1
TCI837,yodC_3,1
TCI837,ycjU,1
TCI837,yxeI_3,1
TCI837,hpaH,1
TCI837,azoR1,1
TCI837,tetO,1
TCI837,hchA,1
TCI837,mepA_2,1
TCI837,pepIP,1
TCI837,pip,1
TCI837,yaaA,1
TCI837,dppE_2,1
TCI837,ant1,1
TCI837,larO,1
TCI837,larQ,1
TCI837,larMN,1
TCI837,larR,1
TCI837,larA,1
TCI837,larB,1
TCI837,larC_1,1
TCI837,larC_2,1
TCI837,larD_2,1
TCI837,larE,1
TCI837,tdh_2,1
TCI837,thiM,1
TCI837,thiD,1
TCI837,thiE,1
TCI837,rppH_2,1
TCI837,yifK,1
TCI837,ydjP,1
TCI837,ctpF,1
TCI837,sbnD_3,1
TCI837,yycB,1
TCI837,pdxI,1
TCI837,ecfT_2,1
TCI837,ykoD_1,1
TCI837,gmuR_3,1
TCI837,fabG_2,1
TCI837,fixB,1
TCI837,folT_2,1
TCI837,dhaQ,1
TCI837,dhaK,1
TCI837,dhaL,1
TCI837,dhaM,1
TCI837,glpF_1,1
TCI837,purR_1,1
TCI837,ccpA_4,1
TCI837,malL_4,1
TCI837,mdxE,1
TCI837,glgE,1
TCI837,msmX_3,1
TCI837,malP_4,1
TCI837,gmuE_3,1
TCI837,melA_2,1
TCI837,scrB,1
TCI837,degA,1
TCI837,malL_5,1
TCI837,tdh_3,1
TCI837,nhaC_2,1
TCI837,malL_6,1
TCI837,cysB,1
TCI837,dppE_3,1
TCI837,dppE_4,1
TCI837,yiaC,1
TCI837,serA,1
TCI837,serC,1
TCI837,pspA_2,1
TCI837,gpr_2,1
TCI837,rqcH_2,1
TCI837,ackA_2,1
TCI837,crcB_1,1
TCI837,crcB_2,1
TCI837,expZ,1
TCI837,ykoD_2,1
TCI837,ykoE,1
TCI837,bsaA,1
TCI837,dkgB,1
TCI837,greA_2,1
TCI837,nagB,1
TCI837,ifcA_2,1
TCI837,pepD,1
TCI837,mtlR,1
TCI837,mtlF,1
TCI837,mtlD,1
TCI837,trxA_3,1
TCI837,ndkA,1
TCI837,chrR,1
TCI837,cysE,1
TCI837,metB,1
TCI837,cysM,1
TCI837,map,1
TCI837,pnuC,1
TCI837,treR,1
TCI837,treA,1
TCI837,vdcB,1
TCI837,ywnA_2,1
TCI837,betI,1
TCI837,mntH_3,1
TCI837,ribZ_4,1
TCI837,sasA_4,1
TCI837,mprA,1
TCI837,murR_2,1
TCI837,licC_3,1
TCI837,brpA,1
TCI837,ywaC,1
TCI837,smc_8,1
TCI837,tag_2,1
TCI837,gcvH_2,1
TCI837,dinG_2,1
TCI837,ackA_3,1
TCI837,elaA_3,1
TCI837,potD,1
TCI837,potB,1
TCI837,potA,1
TCI837,ytrA_2,1
TCI837,ytrB_3,1
TCI837,adhE_2,1
TCI837,fba,1
TCI837,xylP_3,1
TCI837,qmcA,1
TCI837,pepDA_3,1
TCI837,bioY,1
TCI837,birA_2,1
TCI837,nlpA,1
TCI837,metN2_2,1
TCI837,metI_2,1
TCI837,panE_3,1
TCI837,bacF,1
TCI837,tagG,1
TCI837,btuD_5,1
TCI837,ribZ_5,1
TCI837,amtB,1
TCI837,rpiA_2,1
TCI837,mco,1
TCI837,accB_2,1
TCI837,rihC,1
TCI837,hcaB_2,1
TCI837,btuD_6,1
TCI837,garB_4,1
TCI837,glpK_2,1
TCI837,glpO,1
TCI837,glpF_2,1
TCI837,lacA,1
TCI837,ybjI_2,1
TCI837,rhaR_5,1
TCI837,yidA_3,1
TCI837,brnQ_3,1
TCI837,napA_2,1
TCI837,agrA_5,1
TCI837,lagD,1
TCI837,lcnD,1
TCI837,higB-1,1
TCI837,helD_2,1
TCI837,yafV,1
TCI837,trpS2,1
TCI837,yydK_3,1
TCI837,celB,1
TCI837,chbC_2,1
TCI837,bglA_4,1
TCI837,bglA_5,1
TCI837,bglK_4,1
TCI837,dus_2,1
TCI837,gppA_2,1
TCI837,mvaA,1
TCI837,cobB,1
TCI837,metG,1
TCI837,ydhC,1
TCI837,dtd3,1
TCI837,rnmV,1
TCI837,rsmA,1
TCI837,veg,1
TCI837,ispE,1
TCI837,znuC,1
TCI837,znuB,1
TCI837,purR_2,1
TCI837,glmU,1
TCI837,prs_3,1
TCI837,lipL,1
TCI837,rpoE,1
TCI837,pyrG,1
TCI837,serS_2,1
TCI837,sdaC,1
TCI837,sdhA,1
TCI837,murAB,1
TCI837,rho,1
TCI837,rpmE2,1
TCI837,strA,1
TCI837,lemA,1
TCI837,htpX,1
TCI837,murF,1
TCI837,cshA,1
TCI837,acpS,1
TCI837,alr,1
TCI837,ndoA,1
TCI837,kup_2,1
TCI837,carB_3,1
TCI837,carA_3,1
TCI837,argC,1
TCI837,argJ,1
TCI837,argB,1
TCI837,argD,1
TCI837,arcB,1
TCI837,queT,1
TCI837,ldh_3,1
TCI837,pth,1
TCI837,mfd,1
TCI837,murJ_2,1
TCI837,ftsL_2,1
TCI837,pnp,1
TCI837,tilS,1
TCI837,hpt,1
TCI837,ftsH_2,1
TCI837,hslO,1
TCI837,dusB,1
TCI837,lysS,1
UNQLp11,yxeI_1,2
UNQLp11,ycjU_1,2
UNQLp11,yodC_1,2
UNQLp11,adc_1,2
UNQLp11,hcaB_1,2
UNQLp11,arsC_1,2
UNQLp11,cysL_1,2
UNQLp11,yflS_1,2
UNQLp11,nfnB_1,2
UNQLp11,calB_1,2
UNQLp11,betI_1,2
UNQLp11,rlmH_1,2
UNQLp11,htrA_1,2
UNQLp11,yycJ_1,2
UNQLp11,yycI_1,2
UNQLp11,walK_1,2
UNQLp11,walR_1,2
UNQLp11,cspL,1
UNQLp11,trePP,1
UNQLp11,yvdM,1
UNQLp11,apu,1
UNQLp11,glgP,1
UNQLp11,glgA,1
UNQLp11,glgD,1
UNQLp11,glgC,1
UNQLp11,glgB,1
UNQLp11,oppA_1,1
UNQLp11,proA,1
UNQLp11,proB,1
UNQLp11,mdtG,1
UNQLp11,dnaC,1
UNQLp11,rplI,1
UNQLp11,gdpP,1
UNQLp11,rpsR,1
UNQLp11,ssbA,1
UNQLp11,rpsF,1
UNQLp11,gyrA,1
UNQLp11,gyrB,1
UNQLp11,recF,1
UNQLp11,dnaN,1
UNQLp11,dnaA,1
UNQLp11,rpmH,1
UNQLp11,rnpA,1
UNQLp11,misCA,1
UNQLp11,oppA_2,1
UNQLp11,hutI,1
UNQLp11,mnmE,1
UNQLp11,mnmG,1
UNQLp11,spsB_1,1
UNQLp11,pepE_1,1
UNQLp11,degV_1,1
UNQLp11,mhpD,1
UNQLp11,padC,1
UNQLp11,adhE_1,1
UNQLp11,rbsR_1,1
UNQLp11,rbsK/rbiA,1
UNQLp11,rbsD,1
UNQLp11,glcU_1,1
UNQLp11,bacC_1,1
UNQLp11,srlA_1,1
UNQLp11,srlE_1,1
UNQLp11,srlB_1,1
UNQLp11,lrp,1
UNQLp11,araR_1,1
UNQLp11,yheI_1,1
UNQLp11,rhaS_1,1
UNQLp11,yteP,1
UNQLp11,araQ_1,1
UNQLp11,malL_1,1
UNQLp11,rhaR_1,1
UNQLp11,gmuE_1,1
UNQLp11,msmX_1,1
UNQLp11,araR_2,1
UNQLp11,mngB,1
UNQLp11,bglK_1,1
UNQLp11,gmuD,1
UNQLp11,malL_2,1
UNQLp11,ccpA_1,1
UNQLp11,bacC_2,1
UNQLp11,licR,1
UNQLp11,srlA_2,1
UNQLp11,srlE_2,1
UNQLp11,srlB_2,1
UNQLp11,fsaA_1,1
UNQLp11,rihA_1,1
UNQLp11,rihA_2,1
UNQLp11,tdh_1,1
UNQLp11,iolG_1,1
UNQLp11,iolT_1,1
UNQLp11,iolG_2,1
UNQLp11,iolE,1
UNQLp11,iolG_3,1
UNQLp11,iolG_4,1
UNQLp11,iolT_2,1
UNQLp11,otnC,1
UNQLp11,ydjF,1
UNQLp11,rhaS_2,1
UNQLp11,csbC_1,1
UNQLp11,rhaB,1
UNQLp11,rhaM,1
UNQLp11,rhaA,1
UNQLp11,rhaD,1
UNQLp11,yueI_1,1
UNQLp11,pox5_1,1
UNQLp11,ywnA_1,1
UNQLp11,pox5_2,1
UNQLp11,hmo,1
UNQLp11,clpC_1,1
UNQLp11,agrB,1
UNQLp11,agrA_1,1
UNQLp11,spxA_1,1
UNQLp11,katA,1
UNQLp11,folT_1,1
UNQLp11,andAa,1
UNQLp11,nanE,1
UNQLp11,nanA,1
UNQLp11,glkA,1
UNQLp11,gerN,1
UNQLp11,sglT,1
UNQLp11,yueI_2,1
UNQLp11,murR_1,1
UNQLp11,araR_3,1
UNQLp11,xylT,1
UNQLp11,xylB_1,1
UNQLp11,araD,1
UNQLp11,araA,1
UNQLp11,maa_1,1
UNQLp11,yueI_3,1
UNQLp11,xpkA_1,1
UNQLp11,glpR,1
UNQLp11,gatB_1,1
UNQLp11,gatC_1,1
UNQLp11,manR,1
UNQLp11,manP_1,1
UNQLp11,frwD,1
UNQLp11,fruA_1,1
UNQLp11,alsE,1
UNQLp11,tal,1
UNQLp11,tkt_1,1
UNQLp11,cbh,1
UNQLp11,purR_1,1
UNQLp11,treP,1
UNQLp11,licT_1,1
UNQLp11,bglF_1,1
UNQLp11,bglH_1,1
UNQLp11,bglH_2,1
UNQLp11,murQ_1,1
UNQLp11,ybbH,1
UNQLp11,crr,1
UNQLp11,fruA_2,1
UNQLp11,manP_2,1
UNQLp11,malY,1
UNQLp11,licT_2,1
UNQLp11,bglF_2,1
UNQLp11,bglH_3,1
UNQLp11,murK,1
UNQLp11,murQ_2,1
UNQLp11,licC_1,1
UNQLp11,ydiM_1,1
UNQLp11,gltC_1,1
UNQLp11,bacC_3,1
UNQLp11,aroE_1,1
UNQLp11,aroE_2,1
UNQLp11,ydiM_2,1
UNQLp11,gltC_2,1
UNQLp11,aroE_3,1
UNQLp11,aroD_1,1
UNQLp11,apbE_1,1
UNQLp11,thi4,1
UNQLp11,gpr_1,1
UNQLp11,melR_1,1
UNQLp11,lacS_1,1
UNQLp11,melA,1
UNQLp11,lacM,1
UNQLp11,lacL,1
UNQLp11,galK_1,1
UNQLp11,galE_1,1
UNQLp11,galT,1
UNQLp11,melR_2,1
UNQLp11,vbhT,1
UNQLp11,rhaS_3,1
UNQLp11,csbC_2,1
UNQLp11,lacR,1
UNQLp11,ganA,1
UNQLp11,lacS_2,1
UNQLp11,brnQ_1,1
UNQLp11,ubiB,1
UNQLp11,aqpZ2,1
UNQLp11,nox_1,1
UNQLp11,nox_2,1
UNQLp11,pepO,1
UNQLp11,fnr_1,1
UNQLp11,trxA_1,1
UNQLp11,gla,1
UNQLp11,cadA,1
UNQLp11,ydcF,1
UNQLp11,menG,1
UNQLp11,gadB,1
UNQLp11,pckA,1
UNQLp11,rhaR_2,1
UNQLp11,ypuA,1
UNQLp11,ymdB_1,1
UNQLp11,uppP,1
UNQLp11,yfkN,1
UNQLp11,menH_1,1
UNQLp11,sbnD_1,1
UNQLp11,pucI,1
UNQLp11,farB_1,1
UNQLp11,copY_1,1
UNQLp11,copB_1,1
UNQLp11,yxeI_2,1
UNQLp11,yicL_1,1
UNQLp11,elaA_1,1
UNQLp11,mutY,1
UNQLp11,spxA_2,1
UNQLp11,azoB,1
UNQLp11,ypjQ,1
UNQLp11,serP2,1
UNQLp11,nhaC_1,1
UNQLp11,adeC,1
UNQLp11,zosA,1
UNQLp11,betL,1
UNQLp11,ydhF_1,1
UNQLp11,sufT_1,1
UNQLp11,pflA,1
UNQLp11,pflB,1
UNQLp11,yfeW_1,1
UNQLp11,ribZ_1,1
UNQLp11,psaA_1,1
UNQLp11,folB,1
